city,code,air_name,air_pinyin
FONDDULAC,ZFD,,FONDDULAC
SOUTHTROUTLA,ZFL,,SOUTHTROUTLAKE
FT.MCPHERSON,ZFM,,FT.MCPHERSON
FT.NORMAN,ZFN,,FT.NORMAN
FAIRVIEW,ZFW,,FAIRVIEW
大福克斯,ZGF,,GRANDFORKS
GLASGOWSCOTR,ZGG,,GLASGOWSCOTRAIL
GODSRIVER,ZGI,,GODSRIVER
SOUTHGALWAY,ZGL,,SOUTHGALWAY
NGOMA,ZGM,,NGOMA
LITTLEGRANDR,ZGR,,LITTLEGRANDRAPIDS
GETHSEMANI,ZGS,,GETHSEMANI
GAUA,ZGU,,GAUA
SHAMSHERNAGA,ZHM,,SHAMSHERNAGAR
HIGHPRAIRIE,ZHP,,HIGHPRAIRIE
维多利亚,ZIC,,VICTORIA
济金绍尔,ZIG,,ZIGUINCHOR
ZIHUATANEJO,ZIH,,ZIHUATANEJO
JENPEG,ZJG,,JENPEG
KASABABAY,ZKB,,KASABABAY
KASCHECHEWAN,ZKE,,KASCHECHEWAN
KEGASKA,ZKG,,KEGASKA
STEENKOOL,ZKL,,STEENKOOL
SETTECAMA,ZKM,,SETTECAMA
KASOMPE,ZKP,,KASOMPE
ELGOUERA,ZLG,,ELGOUERA
曼萨尼略,ZLO,,MANZANILLO
LATABATI,ZLT,,LATABATI
LONDONBRITIS,ZLX,,LONDONBRITISHRAILTER
SENAMADUREIR,ZMD,,SENAMADUREIRA
ISELINMTROPK,ZME,,ISELINMTROPKRR
NAPLESMERGLN,ZMI,,NAPLESMERGLNARR
萨莫拉,ZMM,,ZAMORA
MANCHESTERMA,ZMP,,MANCHESTERMANCHESTER
FLORENCENOVE,ZMS,,FLORENCENOVELLARR
MASSET,ZMT,,MASSET
NYAC,ZNC,,NYAC
津德尔,ZND,,ZINDER
纽曼,ZNE,,NEWMAN
NEGGINAN,ZNG,,NEGGINAN
NAMU,ZNU,,NAMU
桑给巴尔,ZNZ,,ZANZIBAR
OCEANFALLS,ZOF,,OCEANFALLS
OSORNO,ZOS,,OSORNO
SACHIGOLAKE,ZPB,,SACHIGOLAKE
PUCON,ZPC,,PUCON
泽弗希尔斯,ZPH,,ZEPHYRHILLS
PINEHOUSE,ZPO,,PINEHOUSE
昆士敦,ZQN,,QUEENSTOWN
QUEENCHARLOT,ZQS,,QUEENCHARLOTTEIS
BRATISLAVABU,ZRG,,BRATISLAVABUSSTATION
SERUI,ZRI,,SERUI
ROUNDLAKE,ZRJ,,ROUNDLAKE
ROCKFORDVANG,ZRK,,ROCKFORDVANGALDERBUS
SARMI,ZRM,,SARMI
ARCTICREDRIV,ZRR,,ARCTICREDRIVER
圣萨尔瓦多,ZSA,,SANSALVADOR
SAINT-PIERRE,ZSE,,SAINT-PIERREDELAREUN
SANDYLAKE,ZSJ,,SANDYLAKE
圣保罗,ZSP,,ST.PAUL
萨桑德拉,ZSS,,SASSANDRA
STEWART,ZST,,STEWART
PRINCERUPERT,ZSW,,PRINCERUPERTCOVE
TUREIRA,ZTA,,TUREIRA
TETEBALEINE,ZTB,,TETEBALEINE
扎金索斯岛,ZTH,,ZAKINTHOSISLAND
SHAMATTAWA,ZTM,,SHAMATTAWA
ZHITOMIR,ZTR,,ZHITOMIR
TAHSIS,ZTS,,TAHSIS
PHILADELPHIA,ZTY,,PHILADELPHIAPA/WILMT
IGNACE,ZUC,,IGNACE
ANCUD,ZUD,,ANCUD
祖埃努拉,ZUE,,ZUENOULA
济勒菲,ZUL,,ZILFI
CHURCHILLFAL,ZUM,,CHURCHILLFALLS
MIANDRIVAZO,ZVA,,MIANDRIVAZO
SPRINGVALE,ZVG,,SPRINGVALE
沙湾拿吉,ZVK,,SAVANNAKHET
ANDAPA,ZWA,,ANDAPA
WOLLASTONLAK,ZWL,,WOLLASTONLAKE
"阿伯丁,苏格兰",ZXA,,ABERDEENSCOTRAIL
EDINBURGHSCO,ZXE,,EDINBURGHSCOTRAIL
PERTHSCOTRAI,ZXP,,PERTHSCOTRAIL
BUFFALOXCHGS,ZXS,,BUFFALOXCHGSTRR
SYLHETCIVIL,ZYL,,SYLHETCIVIL
MIDIRAILWAYS,ZYR,,MIDIRAILWAYSTATION
BALTIMOREBWI,ZZB,,BALTIMOREBWIRRSTN
NEWCARROLLTO,ZZC,,NEWCARROLLTONMETRO/A
PRINCETONPJC,ZZR,,PRINCETONPJCTTRN
TRENTONNJRRS,ZZT,,TRENTONNJRRSTAT
姆祖祖,ZZU,,MZUZU
曾斯韦尔,ZZV,,ZANESVILLE
阿尔普迪埃,AHZ,,ALPEDHUEZ
AUKIGWAUNARU,AKS,,AUKIGWAUNARUU
NZETOAMBRIZE,ARZ,,NZETOAMBRIZETE
KITA-DAITO,KTD,,KITA-DAITO
恩贾梅纳,NDJ,恩贾梅纳,
日本东营,DGY,东营,
德黑兰,IKA,德黑兰机场,
漠河,OHE,漠河机场,MOHE
台中,RMQ,清泉岗机场,TAIZHONG
马祖,MFK,马祖机场,MATSU
南竿,LZN,南竿机场,NANGAN
华盛顿,IAD,,WASHINGTON
喀纳斯,KJI,喀纳斯机场,
巴库,GYD,巴库,BAKU
PELICAN,PEC,,PELICAN
彼尔姆,PEE,,PERM
PERUGIASANTE,PEG,,PERUGIASANTEGIDIO
PEHUAJO,PEH,,PEHUAJO
PEREIRAMATEC,PEI,,PEREIRAMATECANA
PELANENG,PEL,,PELANENG
PUERTOMALDON,PEM,,PUERTOMALDON
PEPPIMENARTI,PEP,,PEPPIMENARTI
佩科斯河,PEQ,,PECOS
帕斯,PER,,PERTH
PETROPALOVSK,PES,,PETROPALOVSK
PELOTASFEDER,PET,,PELOTASFEDERAL
伦皮拉港,PEU,,PUERTOLEMPIRA
白沙瓦,PEW,,PESHAWAR
白绍拉河,PEX,,PECHORA
PENONG,PEY,,PENONG
奔萨,PEZ,,PENZA
PAFWARREN,PFA,,PAFWARREN
PASSOFUNDOLK,PFB,,PASSOFUNDOLKURTZ
PACIFICCITYS,PFC,,PACIFICCITYSTATE
PORTFREDERIC,PFD,,PORTFREDERICK
PATREKSFJORD,PFJ,,PATREKSFJORDUR
PANAMACITY,PFN,,PANAMACITY
PAPHOS,PFO,,PAPHOS
ILEBO,PFR,,ILEBO
PAGE,PGA,,PAGE
PANGOA,PGB,,PANGOA
彼得斯堡,PGC,,PETERSBURG
蓬塔戈尔达,PGD,,PUNTAGORDA
YEGEPA,PGE,,YEGEPA
PERPIGNAN,PGF,,PERPIGNAN
PROGRESSO,PGG,,PROGRESSO
PANTNAGAR,PGH,,PANTNAGAR
CHITATOPORTU,PGI,,CHITATOPORTUGALIA
PANGKALPINAN,PGK,,PANGKALPINANG
PORTGRAHAM,PGM,,PORTGRAHAM
PANGIA,PGN,,PANGIA
PAGOSASPRING,PGO,,PAGOSASPRINGSSTEVENS
阿雷格里港,PGP,,PORTOALEGRE
PARAGOULDMUN,PGR,,PARAGOULDMUNICIPAL
PEACHSPRINGS,PGS,,PEACHSPRINGS
格林维尔,PGV,,GREENVILLE
PERIGUEUX,PGX,,PERIGUEUX
PONTAGROSSAS,PGZ,,PONTAGROSSASANTANA
PHANRANG,PHA,,PHANRANG
PARNAIBASANT,PHB,,PARNAIBASANTOSDMT
哈科特港,PHC,,PORTHARCOURT
NEWPHILADELP,PHD,,NEWPHILADELPHIA
PORTHEADLAND,PHE,,PORTHEADLAND
NEWPOERNEWHA,PHF,,NEWPOERNEWHAMP
PHANTHIET,PHH,,PHANTHIET
PINHEIRO,PHI,,PINHEIRO
PORTHUNTER,PHJ,,PORTHUNTER
PAHOKEECOGLA,PHK,,PAHOKEECOGLADES
PORTHURON,PHN,,PORTHURON
POINTHOPE,PHO,,POINTHOPE
PHILIP,PHP,,PHILIP
PACIFICHARBO,PHR,,PACIFICHARBOURDUEBA
彭世洛,PHS,,PHITSANULOK
巴黎,PHT,,PARIS
PHU-VINH,PHU,,PHU-VINH
PHALABORWAHL,PHW,,PHALABORWAHLNDRICK
碧差汶,PHY,,PHETCHABUN
PHIPHIISLAND,PHZ,,PHIPHIISLAND
PERORIA,PIA,,PERORIA
LAUREL,PIB,,LAUREL
PINECAY,PIC,,PINECAY
NASSAUPARADI,PID,,NASSAUPARADISEI
STPETERSBURG,PIE,,STPETERSBURG
PITINGA,PIG,,PITINGA
波卡特洛,PIH,,POCATELLO
FAIRBANKSPHI,PII,,FAIRBANKSPHILLIPS
GLASGOW,PIK,,GLASGOW
皮拉尔,PIL,,PILAR
PINEMOUNTAIN,PIM,,PINEMOUNTAINHARRIS
PARINTINS,PIN,,PARINTINS
PISCO,PIO,,PISCO
PILOTPOINT,PIP,,PILOTPOINT
PIPILLIPAI,PIQ,,PIPILLIPAI
皮尔,PIR,,PIERRE
普瓦捷,PIS,,POITIERS
皮乌拉,PIU,,PIURA
PIKWITONEI,PIW,,PIKWITONEI
PICOISLAND,PIX,,PICOISLAND
POINTLAY,PIZ,,POINTLAY
PAYSON,PJB,,PAYSON
PEDROJUANCAB,PJC,,PEDROJUANCABALLEROAM
PANJGUR,PJG,,PANJGUR
PUERTOJIMENE,PJM,,PUERTOJIMENEZ
PORTSANJUAN,PJS,,PORTSANJUAN
PUERTOJUAREZ,PJZ,,PUERTOJUAREZ
NAPASKIAK,PKA,,NAPASKIAK
PARKERSBURGW,PKB,,PARKERSBURGWOODCTY
PETROPAVLOVS,PKC,,PETROPAVLOVSK-KAMCHA
PARKRAPIDS,PKD,,PARKRAPIDS
帕克斯,PKE,,PARKES
PARKFALLS,PKF,,PARKFALLS
PANGKOR,PKG,,PANGKOR
PORTOKHELIAL,PKH,,PORTOKHELIALEXION
木各贝,PKK,,PAKOKKU
PAKATOA,PKL,,PAKATOA
PORTKAITUMA,PKM,,PORTKAITUMA
PANGKALANBUU,PKN,,PANGKALANBUUN
PARAKOU,PKO,,PARAKOU
PUKAPUKA,PKP,,PUKAPUKA
POKHARA,PKR,,POKHARA
PAKSANE,PKS,,PAKSANE
PORTKEATS,PKT,,PORTKEATS
PEKANBARUSIM,PKU,,PEKANBARUSIMPANG
普斯科夫,PKV,,PSKOV
塞莱比-皮奎,PKW,,SELEBI-PHIKWE
PALANGKARAYA,PKY,,PALANGKARAYAPANARUNG
巴色,PKZ,,PAKSE
PLANADAS,PLA,,PLANADAS
PLATTSBURGHC,PLB,,PLATTSBURGHCLINTON
PLANETARICA,PLC,,PLANETARICA
PLAYASAMARA,PLD,,PLAYASAMARA
PAIELA,PLE,,PAIELA
PALA,PLF,,PALA
普利茅斯,PLH,,PLYMOUTH
PALMISLAND,PLI,,PALMISLAND
POINTLOOKOUT,PLK,,POINTLOOKOUTM.G.CLAR
PONTAPELADA,PLL,,PONTAPELADA
巴邻旁,PLM,,PALEMBANG
PELLSTON,PLN,,PELLSTON
林肯港,PLO,,PORTLINCOLN
拉帕尔马,PLP,,LAPALMA
PALANGA,PLQ,,PALANGA
PELLCITYST.C,PLR,,PELLCITYST.CLAIR
PROVIDENCIAL,PLS,,PROVIDENCIALE
PLATO,PLT,,PLATO
BELOHORIZONT,PLU,,BELOHORIZONTEPAMPULH
波尔塔瓦,PLV,,POLTAVA
PALUMUTIARA,PLW,,PALUMUTIARA
SEMIPALATINS,PLX,,SEMIPALATINSK
普利茅斯,PLY,,PLYMOUTH
伊利莎白港,PLZ,,PTELIZABETH
PEMBAISLANDW,PMA,,PEMBAISLANDWAWI
PEMBINAINTER,PMB,,PEMBINAINTERMEDAT
蒙特港,PMC,,PUERTOMONTT
PALMDALE,PMD,,PALMDALE
朴次茅斯,PME,,PORTSMOUTH
帕尔马,PMF,,PARMA
PONTAPORAINT,PMG,,PONTAPORAINTL
朴次茅斯,PMH,,PORTSMOUTH
帕尔梅拉斯,PMI,,PALMAMALLORC
PALMISLAND,PMK,,PALMISLAND
PORTMOLLER,PML,,PORTMOLLER
PHANOMSARAKH,PMM,,PHANOMSARAKHAM
PUMANI,PMN,,PUMANI
巴勒莫,PMO,,PALERMO
PIMAGA,PMP,,PIMAGA
PERITOMORENO,PMQ,,PERITOMORENO
PALMERSTON,PMR,,PALMERSTON
SAOTOME,PMS,,SAOTOME
PARAMAKATOI,PMT,,PARAMAKATOI
PAIMIUT,PMU,,PAIMIUT
PORLAMAR,PMV,,PORLAMAR
帕尔马斯,PMW,,PALMAS
PALMERMETRO,PMX,,PALMERMETRO
PUERTOMADRYN,PMY,,PUERTOMADRYNTEHUELCH
PALMARPALMAR,PMZ,,PALMARPALMARSUR
潘普洛纳,PNA,,PAMPLONA
PORTONACIONA,PNB,,PORTONACIONAL
PONCACITY,PNC,,PONCACITY
蓬塔戈尔达,PND,,PUNTAGORDA
PHILADELPHIA,PNE,,PHILADELPHIAPA/WILMT
PETERSONSPOI,PNF,,PETERSONSPOINT
巴拉那瓜,PNG,,PARANAGUA
PONAPE,PNI,,PONAPE
PONTIANAKSUP,PNK,,PONTIANAKSUPADIO
潘泰莱里亚岛,PNL,,PANTELLERIA
普林斯顿,PNN,,PRINCETON
PINOTEPANACI,PNO,,PINOTEPANACIONAL
POPONDETTAGI,PNP,,POPONDETTAGIRUA
POONALOHEGAO,PNQ,,POONALOHEGAON
黑角,PNR,,POINTENOIRE
PENSACOLA,PNS,,PENSACOLA
PUERTONATALE,PNT,,PUERTONATALESGALLARD
PANGUITCHMUN,PNU,,PANGUITCHMUNICIPAL
SHERMAN/DENI,PNX,,SHERMAN/DENISONGRAYS
本地治里,PNY,,PONDICHERRY
PETROLINAINT,PNZ,,PETROLINAINTL
普图阿里格里,POA,,PORTOALEGRE
FAYETTEVILLE,POB,,FAYETTEVILLEPOPEAFB
LAVERNE,POC,,LAVERNE
波多尔,POD,,PODOR
FORTPOLK,POE,,FORTPOLK
POPLARBLUFFM,POF,,POPLARBLUFFMEMORIAL
PORTGENTIL,POG,,PORTGENTIL
POCAHONTAS,POH,,POCAHONTAS
波托西,POI,,POTOSI
彭巴,POL,,PEMBA
莫尔斯比港,POM,,PORTMORESBY
POPTUN,PON,,POPTUN
POCOSDECALDA,POO,,POCOSDECALDAS
普拉塔港,POP,,PUERTOPLATA
POLKINLET,POQ,,POLKINLET
波里,POR,,PORI
西班牙港,POS,,PORTOFSPAIN
安东尼奥港,POT,,PORTANTONIO
POUGHKEEPS,POU,,POUGHKEEPS
PORTOROZ,POW,,PORTOROZ
PONTOISEVEXI,POX,,PONTOISEVEXIN
POWELL,POY,,POWELL
波兹南,POZ,,POZNAN
PAMPALEFORSF,PPA,,PAMPALEFORSFLD
PRESIDENTEPR,PPB,,PRESIDENTEPRUDENTEAB
PROSPECTCREE,PPC,,PROSPECTCREEK
HUMACAOPALMA,PPD,,HUMACAOPALMASDELMAR
PUERTOPENASC,PPE,,PUERTOPENASCO
PARSONS,PPF,,PARSONS
帕里帕果,PPG,,PAGOPAGOINTL
PERAITEPUY,PPH,,PERAITEPUY
皮里港,PPI,,PORTPIRIE
PULAUPANJANG,PPJ,,PULAUPANJANG
PETROPAVLOVS,PPK,,PETROPAVLOVSK
PHAPLU,PPL,,PHAPLU
POMPANOBEACH,PPM,,POMPANOBEACH
POPAYANMACHA,PPN,,POPAYANMACHANGARA
POWELLPOINT,PPO,,POWELLPOINT
PROSERPINE,PPP,,PROSERPINE
PARAPARAUMU,PPQ,,PARAPARAUMU
PASIRPANGARA,PPR,,PASIRPANGARAYAN
PUERTOPRINCE,PPS,,PUERTOPRINCE
帕皮提,PPT,,PAPEETE
PAPUN,PPU,,PAPUN
PORTPROTECTI,PPV,,PORTPROTECTIONKETCHI
PAPAWESTRAY,PPW,,PAPAWESTRAY
PARAM,PPX,,PARAM
PUERTOPAEZ,PPZ,,PUERTOPAEZ
PHUQUOCDUONG,PQC,,PHUQUOCDUONG/DONG
PRESQUEISLAN,PQI,,PRESQUEISLAND
PALENQUE,PQM,,PALENQUE
麦夸里港,PQQ,,PORTMACQUARIE
PILOTSTATION,PQS,,PILOTSTATION
巴拉那河,PRA,,PARANA
PASOROBLES,PRB,,PASOROBLES
PRESCOTT,PRC,,PRESCOTT
PARDOO,PRD,,PARDOO
PORE,PRE,,PORE
PORTJOHNSON,PRF,,PORTJOHNSON
帕,PRH,,PHRAE
PRASLINIS.,PRI,,PRASLINIS.
CAPRI,PRJ,,CAPRI
PRIESKA,PRK,,PRIESKA
PORTOCEANIC,PRL,,PORTOCEANIC
PORTIMAOPENI,PRM,,PORTIMAOPENINA
普里什蒂纳,PRN,,PRISTINA
PROPRIANO,PRP,,PROPRIANO
PRES.ROQUESA,PRQ,,PRES.ROQUESAENZPENA
PARUIMA,PRR,,PARUIMA
PARASI,PRS,,PARASI
PROME,PRU,,PROME
PRENTICE,PRW,,PRENTICE
巴黎,PRX,,PARIS
PRETORIAWOND,PRY,,PRETORIAWONDERBOOM
PRINEVILLE,PRZ,,PRINEVILLE
帕斯科,PSC,,PASCO
塞德港,PSD,,PORTSAIDELBAMEL
PONCE,PSE,,PONCE
PITTSFIELD,PSF,,PITTSFIELD
PETERSBURGMU,PSG,,PETERSBURGMUNICIPAL
ST.PETER/ORD,PSH,,ST.PETER/ORDING
PASNI,PSI,,PASNI
POSO,PSJ,,POSO
PULASKI,PSK,,PULASKI
珀斯,PSL,,PERTH
PORTSMOUTHPE,PSM,,PORTSMOUTHPEASEAFB
PASTOCANO,PSO,,PASTOCANO
PALMSPRINGS,PSP,,PALMSPRINGS
PHILADELPHIA,PSQ,,PHILADELPHIAPA/WILMT
佩斯卡拉,PSR,,PESCARA
波萨达斯,PSS,,POSADAS
普雷斯顿,PST,,PRESTON
PUTUSSIBAU,PSU,,PUTUSSIBAU
PAPASTOUR,PSV,,PAPASTOUR
PASSOS,PSW,,PASSOS
PALACIOS,PSX,,PALACIOS
PORTSTANLEY,PSY,,PORTSTANLEY
PUERTOSUAREZ,PSZ,,PUERTOSUAREZ
PORTALSWORTH,PTA,,PORTALSWORTH
彼得斯堡,PTB,,PETERSBURG
科奎特兰港,PTC,,PORTALICE
PORTALEXANDE,PTD,,PORTALEXANDER
PORTSTEPHENS,PTE,,PORTSTEPHENS
MALOLOLAILAI,PTF,,MALOLOLAILAI
彼德斯堡,PTG,,PIETERSBURG
PORTHEIDEN,PTH,,PORTHEIDEN
PORTDOUGLAS,PTI,,PORTDOUGLAS
波特兰,PTJ,,PORTLAND
PONTIAC,PTK,,PONTIAC
PORTARMSTRON,PTL,,PORTARMSTRONG
PALMARITO,PTM,,PALMARITO
MORGANCITY/P,PTN,,MORGANCITY/PATTERSON
PATOBRANCOMU,PTO,,PATOBRANCOMUNICIPAL
皮特尔角城,PTP,,POINTEAPITRE
PORTODEMOZ,PTQ,,PORTODEMOZ
PLEASANTHARB,PTR,,PLEASANTHARBOR
匹次堡,PTS,,PITTSBURG
PRATT,PTT,,PRATT
PLATINUM,PTU,,PLATINUM
PORTERVILLE,PTV,,PORTERVILLE
POTTSTOWNLIM,PTW,,POTTSTOWNLIMERICK
PITALITO,PTX,,PITALITO
帕斯塔萨,PTZ,,PASTAZA
PUAS,PUA,,PUAS
普韦布洛,PUB,,PUEBLO
PRICE,PUC,,PRICE
PUERTODESEAD,PUD,,PUERTODESEADO
PUERTOOBALDI,PUE,,PUERTOOBALDIA
PAU,PUF,,PAU
PORTAUGUSTAP,PUG,,PORTAUGUSTAPAGAS
POCHUTLA,PUH,,POCHUTLA
PURENI,PUI,,PURENI
蓬塔卡纳,PUJ,,PUNTACANA
PUKARUA,PUK,,PUKARUA
POULSBO,PUL,,POULSBO
POMALAA,PUM,,POMALAA
PUNIA,PUN,,PUNIA
波河,PUP,,PO
蓬塔阿雷纳斯,PUQ,,PUNTAARENAS
PUERTORICO,PUR,,PUERTORICO
PUERTOASIS,PUU,,PUERTOASIS
POUM,PUV,,POUM
PULLMAN,PUW,,PULLMAN
PULA,PUY,,PULA
卡贝萨斯港,PUZ,,PUERTOCABEZAS
普罗维登西亚,PVA,,PROVIDENCIA
PROVINCETOWN,PVC,,PROVINCETOWN
普罗维登斯,PVD,,PROVIDENCE
埃尔波韦尼尔,PVE,,ELPORVENIR
PLACERVILLE,PVF,,PLACERVILLE
PORTOVELHOBE,PVH,,PORTOVELHOBELMONTE
PARANAVAI,PVI,,PARANAVAI
PREVEZA/LEFK,PVK,,PREVEZA/LEFKA
普列文,PVN,,PLEVEN
波托维耶霍,PVO,,PORTOVIEJO
巴亚尔塔港,PVR,,PUERTOVALLAR
PROVIDENIYA,PVS,,PROVIDENIYA
PROVO,PVU,,PROVO
PLAINVIEW,PVW,,PLAINVIEW
PROVEDENIA,PVX,,PROVEDENIA
POPEVANOY,PVY,,POPEVANOY
PAINESVILLE,PVZ,,PAINESVILLE
OKLAHOMACITY,PWA,,OKLAHOMACITYPOST
PLENTYWOODSH,PWD,,PLENTYWOODSHERWOOD
PEVEK,PWE,,PEVEK
PAWIBELES,PWI,,PAWIBELES
CHICAGOPALWA,PWK,,CHICAGOPALWAUKEE
PURWOKERTO,PWL,,PURWOKERTO
波特兰,PWM,,PORTLANDME
PITTSTOWN,PWN,,PITTSTOWN
PWETO,PWO,,PWETO
巴甫洛达尔,PWQ,,PAVLODAR
PORTWALTER,PWR,,PORTWALTER
BREMERTON,PWT,,BREMERTON
POLACCA,PXL,,POLACCA
PUERTOESCOND,PXM,,PUERTOESCONDIDO
PORTOSANTO,PXO,,PORTOSANTO
PLEIKU,PXU,,PLEIKU
PUERTOBOYACA,PYA,,PUERTOBOYACA
JEYPORE,PYB,,JEYPORE
PLAYONCHICO,PYC,,PLAYONCHICO
PENRHYNISLAN,PYE,,PENRHYNISLAND
阿亚库乔港,PYH,,PUERTOAYACUCHO
POLYARNYJ,PYJ,,POLYARNYJ
PERRYISLAND,PYL,,PERRYISLAND
普利茅斯,PYM,,PLYMOUTH
PAYAN,PYN,,PAYAN
普图马约,PYO,,PUTUMAYO
皮尔戈斯,PYR,,PYRGOS
YAVIZA,PYV,,YAVIZA
帕塔亚,PYX,,PATTAYA
PAZDEARIPORO,PZA,,PAZDEARIPOROCASANARE
彼得马里茨堡,PZB,,PIETERMARITZBURG
PENZANCE,PZE,,PENZANCE
兹霍布,PZH,,ZHOB
PHINDAZULUIN,PZL,,PHINDAZULUINYAL
PUERTOORDAZ,PZO,,PUERTOORDAZ
PORTSUDAN,PZU,,PORTSUDAN
PIESTANY,PZY,,PIESTANY
ANNISTONFTMC,QAW,,ANNISTONFTMCCLELLANB
BELLACOOLA,QBC,,BELLACOOLA
巴特曼斯贝,QBW,,BATEMANSBAY
CONSELHEIROL,QDF,,CONSELHEIROLAFAIETE
DUSSELDORF,QDU,,DUSSELDORF
FRANKFURTNEU,QGV,,FRANKFURTNEUISENBURG
OAKBROOK,QHO,,OAKBROOK
ISLEWORTH,QIF,,ISLEWORTH
NATESRAILSTA,QJZ,,NATESRAILSTATION
COLOGNE,QKL,,COLOGNE
COLOGNE-DEUT,QKU,,COLOGNE-DEUTZR.R.SVC
MARINADIMASS,QMM,,MARINADIMASSA
诺维萨德,QND,,NOVISAD
NEWYORKNY/NE,QNY,,NEWYORKNY/NEWARKMARI
PAYALEBAR,QPG,,PAYALEBAR
PALAPYE,QPH,,PALAPYE
伦敦,QQW,,LONDON
JOHANNESBURG,QRA,,JOHANNESBURGRANDGERM
QUERETARO,QRO,,QUERETARO
NAROOMA,QRX,,NAROOMA
UBARI,QUB,,UBARI
VIRU,QVU,,VIRU
CHARLOTTEWIL,QWG,,CHARLOTTEWILGROVEAIR
CACHOEIROITA,QXD,,CACHOEIROITAPEMIRIM
SORA,QXE,,SORA
SMIGGINHOLES,QZC,,SMIGGINHOLES
RAKANDA,RAA,,RAKANDA
RABAULLAKUNA,RAB,,RABAULLAKUNAI
RACINEHORLIC,RAC,,RACINEHORLICK
阿莱亚,RAE,,ARAR
RASANNAQB,RAF,,RASANNAQB
RAGLAN,RAG,,RAGLAN
拉夫哈,RAH,,RAFHA
PRAIAF.MENDE,RAI,,PRAIAF.MENDES
RAJKOT,RAJ,,RAJKOT
马拉喀什,RAK,,MARRAKECH
里弗赛德,RAL,,RIVERSIDE
RAMINGINING,RAM,,RAMINGINING
拉韦纳,RAN,,RAVENNA
RIBEIRAOPRET,RAO,,RIBEIRAOPRETOLLOPES
拉皮德城,RAP,,RAPIDCITY
RAHASUGIMANU,RAQ,,RAHASUGIMANURU
PAROTONGA,RAR,,PAROTONGA
拉什特,RAS,,RASHT
朗布尔,RAU,,RANGPUR
北克拉沃,RAV,,CRAVONORTE
阿拉瓦,RAW,,ARAWA
ORAM,RAX,,ORAM
ROTHESAYHLPT,RAY,,ROTHESAYHLPT
拉瓦拉科特,RAZ,,RAWALAKOT
BORBA,RBB,,BORBA
罗宾韦尔,RBC,,ROBINVALE
DALLASREDBIR,RBD,,DALLASREDBIRD
BIGBEARCITY,RBF,,BIGBEARCITY
罗斯堡,RBG,,ROSEBURG
布鲁克斯朗吉,RBH,,BROOKSLODGE
拉比,RBI,,RABI
扎文,RBJ,,REBUN
雷德布拉夫,RBL,,REDBLUFF
罗博雷,RBO,,ROBORE
拉巴拉巴,RBP,,RABARABA
RURRENABAQUE,RBQ,,RURRENABAQUE
RIOBRANCOPRM,RBR,,RIOBRANCOPRMEDICI
奥尔博斯特,RBS,,ORBOST
MARSABIT,RBT,,MARSABIT
罗伯恩,RBU,,ROEBOURNE
WALTERBOROMU,RBW,,WALTERBOROMUNICIPAL
鲁比,RBY,,RUBY
RAPIDCITYELL,RCA,,RAPIDCITYELLSWORTHAF
理查兹湾,RCB,,RICHARDSBAY
ROCHEHARBOR,RCE,,ROCHEHARBOR
里奥阿查,RCH,,RIOHACHA
ROCKDALECOFF,RCK,,ROCKDALECOFFIELD
REDCLIFFE,RCL,,REDCLIFFE
里士满,RCM,,RICHMOND
AMERICANRIVE,RCN,,AMERICANRIVER
ROCHEFORT,RCO,,ROCHEFORT
RECONQUISTA,RCQ,,RECONQUISTA
罗切斯特,RCS,,ROCHESTER
REEDCITY,RCT,,REEDCITY
里奥夸尔托,RCU,,RIOCUARTO
朗姆屿,RCY,,RUMCAY
ROCKHAMPTOND,RDA,,ROCKHAMPTONDOWNS
REDDOG,RDB,,REDDOG
雷登桑,RDC,,REDENCAO
REDDING,RDD,,REDDING
梅尔迪,RDE,,MERDEY
READING,RDG,,READING
雷德蒙德,RDM,,REDMOND
RINCONDELOSS,RDS,,RINCONDELOSSAUCES
RICHARD-TOLL,RDT,,RICHARD-TOLL
RALEIGHDURHA,RDU,,RALEIGHDURHAM
REDDEVIL,RDV,,REDDEVIL
罗德兹,RDZ,,RODEZ
雷奥,REA,,REAO
累西腓,REC,,RECIFE
REEDSVILLE,RED,,REEDSVILLE
LUBBOCKREESE,REE,,LUBBOCKREESEAFB
雷焦卡拉布里亚,REG,,BEGGIOCALAB
REHOBOTHBEAC,REH,,REHOBOTHBEACH
里贾纳,REI,,REGINA
TRELEW,REL,,TRELEW
奥伦堡,REN,,ORENBURG
ROMESTATE,REO,,ROMESTATE
雷西斯滕匹亚,RES,,RESISTENCIA
ROSTSTOLPORT,RET,,ROSTSTOLPORT
REUS,REU,,REUS
雷瓦,REW,,REWA
REYNOSABLANC,REX,,REYNOSABLANCO
雷耶斯,REY,,REYES
RAFAI,RFA,,RAFAI
罗克福德,RFD,,ROCKFORD
ANGUILLAROLL,RFK,,ANGUILLAROLLANG
勒伊法赫本,RFN,,RAUFARHOFN
雷伊提,RFP,,RAIATEA
里奥弗里奥,RFR,,RIOFRIO
里奥格兰德河,RGA,,RIOGRANDE
波尔盖拉,RGE,,PORGERA
巴卢尔卡德,RGH,,BALURGHAT
朗伊罗阿,RGI,,RANGIROA
RIOGALLEGOSI,RGL,,RIOGALLEGOSINTL
RANGER,RGR,,RANGER
RENGATJAPURA,RGT,,RENGATJAPURA
雷克候拉尔,RHA,,REYKHOLAR
